2015-05-15 16:39:58 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 16:41:32 Debug: Here: /eval/, coming from: /quizzs/viewnew/1/1/1
2015-05-15 16:41:43 Debug: Here: /eval/quizzs/viewnew/2/2/4, coming from: /
2015-05-15 16:41:43 Debug: Here: /eval/quizzs/viewnew/2/favicon.ico, coming from: /quizzs/viewnew/2/2/4
2015-05-15 16:41:50 Debug: Here: /eval/, coming from: /quizzs/viewnew/2/2/4
2015-05-15 16:41:55 Debug: Here: /eval/quizzs/viewnew/3/1/1, coming from: /
2015-05-15 16:41:55 Debug: Here: /eval/quizzs/viewnew/3/favicon.ico, coming from: /quizzs/viewnew/3/1/1
2015-05-15 16:42:06 Debug: Here: /eval/quizzs/add_new/3/1/1, coming from: /quizzs/viewnew/3/1/1
2015-05-15 16:42:06 Debug: Here: /eval/quizzs/add_new/3/favicon.ico, coming from: /quizzs/add_new/3/1/1
2015-05-15 16:42:14 Debug: Here: /eval/, coming from: /quizzs/add_new/3/1/1
2015-05-15 16:42:24 Debug: Here: /eval/, coming from: /quizzs/add_new/3/1/1
2015-05-15 16:42:29 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 16:42:30 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 16:42:40 Debug: Here: /eval/, coming from: /quizzs/viewnew/1/1/1
2015-05-15 16:42:46 Debug: Here: /eval/quizzs/banksoal/3/1, coming from: /
2015-05-15 16:42:47 Debug: Here: /eval/quizzs/banksoal/favicon.ico, coming from: /quizzs/banksoal/3/1
2015-05-15 16:42:49 Debug: Here: /eval/quizzs/banksoal/3/1, coming from: /
2015-05-15 16:42:49 Debug: Here: /eval/quizzs/banksoal/favicon.ico, coming from: /quizzs/banksoal/3/1
2015-05-15 16:42:55 Debug: Here: /eval/quizzs/banksoal/3/1, coming from: /
2015-05-15 16:42:56 Debug: Here: /eval/quizzs/banksoal/favicon.ico, coming from: /quizzs/banksoal/3/1
2015-05-15 16:43:26 Debug: Here: /eval/quizzs/banksoal/3/1, coming from: /
2015-05-15 16:43:27 Debug: Here: /eval/quizzs/banksoal/favicon.ico, coming from: /quizzs/banksoal/3/1
2015-05-15 16:43:42 Debug: Here: /eval/quizzs/viewnew/2/1/1, coming from: /
2015-05-15 16:43:43 Debug: Here: /eval/quizzs/viewnew/2/favicon.ico, coming from: /quizzs/viewnew/2/1/1
2015-05-15 16:44:03 Debug: Here: /eval/quizzs/edit_new/1/1/39, coming from: /quizzs/viewnew/2/1/1
2015-05-15 16:44:03 Debug: Here: /eval/quizzs/edit_new/1/favicon.ico, coming from: /quizzs/edit_new/1/1/39
2015-05-15 16:44:03 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 120
2015-05-15 16:44:04 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/1/1/39
2015-05-15 17:03:36 Debug: Here: /eval/quizzs/edit_new/1/1/39, coming from: /quizzs/viewnew/2/1/1
2015-05-15 17:03:37 Debug: Here: /eval/quizzs/edit_new/1/favicon.ico, coming from: /quizzs/edit_new/1/1/39
2015-05-15 17:03:37 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 120
2015-05-15 17:03:37 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/1/1/39
2015-05-15 17:06:26 Debug: Here: /eval/quizzs/viewnew/2/favicon.ico, coming from: /quizzs/viewnew/2/1/1
2015-05-15 17:06:36 Debug: Here: /eval/quizzs/edit_new/1/1/39, coming from: /quizzs/viewnew/2/1/1
2015-05-15 17:06:36 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:06:36 Debug: Here: /eval/Questions, coming from: /quizzs/viewnew/2/1/1
2015-05-15 17:06:39 Debug: Here: /eval/quizzs/viewnew/2/favicon.ico, coming from: /quizzs/viewnew/2/1/1
2015-05-15 17:07:39 Debug: Here: /eval/quizzs/viewnew/2/1/1, coming from: /
2015-05-15 17:07:40 Debug: Here: /eval/quizzs/viewnew/2/favicon.ico, coming from: /quizzs/viewnew/2/1/1
2015-05-15 17:08:30 Debug: Here: /eval/quizzs/viewnew/2/1/1, coming from: /
2015-05-15 17:08:31 Debug: Here: /eval/quizzs/viewnew/2/favicon.ico, coming from: /quizzs/viewnew/2/1/1
2015-05-15 17:08:34 Debug: Here: /eval/quizzs/edit_new/2/1/1/39, coming from: /quizzs/viewnew/2/1/1
2015-05-15 17:08:35 Debug: Here: /eval/quizzs/edit_new/2/1/favicon.ico, coming from: /quizzs/edit_new/2/1/1/39
2015-05-15 17:08:35 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:08:35 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/2/1/1/39
2015-05-15 17:09:23 Debug: Here: /eval/quizzs/edit_new/2/1/1/39, coming from: /quizzs/viewnew/2/1/1
2015-05-15 17:09:24 Debug: Here: /eval/quizzs/edit_new/2/1/favicon.ico, coming from: /quizzs/edit_new/2/1/1/39
2015-05-15 17:09:24 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:09:24 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/2/1/1/39
2015-05-15 17:09:26 Debug: Here: /eval/quizzs/edit_new/2/1/1/39, coming from: /quizzs/viewnew/2/1/1
2015-05-15 17:09:27 Debug: Here: /eval/quizzs/edit_new/2/1/favicon.ico, coming from: /quizzs/edit_new/2/1/1/39
2015-05-15 17:09:27 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:09:27 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/2/1/1/39
2015-05-15 17:10:35 Debug: Here: /eval/quizzs/edit_new/2/1/1/39, coming from: /quizzs/viewnew/2/1/1
2015-05-15 17:10:36 Debug: Here: /eval/quizzs/edit_new/2/1/favicon.ico, coming from: /quizzs/edit_new/2/1/1/39
2015-05-15 17:10:36 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:10:36 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/2/1/1/39
2015-05-15 17:11:06 Debug: Here: /eval/quizzs/edit_new/2/1/1/39, coming from: /quizzs/viewnew/2/1/1
2015-05-15 17:11:07 Debug: Here: /eval/quizzs/edit_new/2/1/favicon.ico, coming from: /quizzs/edit_new/2/1/1/39
2015-05-15 17:11:07 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:11:08 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/2/1/1/39
2015-05-15 17:11:57 Debug: Here: /eval/quizzs/edit_new/2/1/1/39, coming from: /quizzs/viewnew/2/1/1
2015-05-15 17:11:59 Debug: Here: /eval/quizzs/edit_new/2/1/favicon.ico, coming from: /quizzs/edit_new/2/1/1/39
2015-05-15 17:11:59 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:12:00 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/2/1/1/39
2015-05-15 17:12:05 Debug: Here: /eval/, coming from: /quizzs/edit_new/2/1/1/39
2015-05-15 17:12:11 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:12:12 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:12:42 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:12:43 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:14:33 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:14:34 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:14:43 Debug: Here: /eval/, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:14:47 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:14:48 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:14:50 Debug: Here: /eval/quizzs/edit_new/1/1/1/29, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:14:51 Debug: Here: /eval/quizzs/edit_new/1/1/favicon.ico, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:14:51 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:14:51 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:14:57 Debug: Here: /eval/quizzs/edit_new/1/1/1/29, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:14:57 Debug: Here: /eval/quizzs/edit_new/1/1/favicon.ico, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:14:57 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:14:57 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:15:01 Debug: Here: /eval/, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:15:06 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:15:07 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:16:00 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:16:01 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:16:12 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:16:13 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:16:19 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:16:20 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:16:25 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:16:25 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:16:29 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:16:30 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:16:43 Debug: Here: /eval/quizzs/edit_new/1/1/1/29, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:16:44 Debug: Here: /eval/quizzs/edit_new/1/1/favicon.ico, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:16:44 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:16:44 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:16:53 Debug: Here: /eval/quizzs/edit_table_soal/1/1/29, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:16:53 Debug: Here: /eval/quizzs/edit_table_soal/1/favicon.ico, coming from: /quizzs/edit_table_soal/1/1/29
2015-05-15 17:17:00 Debug: Here: /eval/quizzs/datatable/1/1/29, coming from: /quizzs/edit_table_soal/1/1/29
2015-05-15 17:17:09 Debug: Here: /eval/quizzs/datatable/1/1/29, coming from: /quizzs/edit_table_soal/1/1/29
2015-05-15 17:17:20 Debug: Here: /eval/quizzs/datatable/1/1/29, coming from: /quizzs/edit_table_soal/1/1/29
2015-05-15 17:17:44 Debug: Here: /eval/quizzs/edit_new/1/1/29, coming from: /quizzs/edit_table_soal/1/1/29
2015-05-15 17:17:44 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:17:44 Debug: Here: /eval/Questions, coming from: /quizzs/edit_table_soal/1/1/29
2015-05-15 17:17:51 Debug: Here: /eval/quizzs/, coming from: /
2015-05-15 17:17:56 Debug: Here: /eval/, coming from: /
2015-05-15 17:22:23 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:22:24 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:22:26 Debug: Here: /eval/quizzs/edit_new/1/1/1/29, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:22:26 Debug: Here: /eval/quizzs/edit_new/1/1/favicon.ico, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:22:26 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:22:26 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:22:29 Debug: Here: /eval/quizzs/edit_table_soal/1/1/29, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:22:30 Debug: Here: /eval/quizzs/edit_table_soal/1/favicon.ico, coming from: /quizzs/edit_table_soal/1/1/29
2015-05-15 17:22:38 Debug: Here: /eval/quizzs/datatable/1/1/29, coming from: /quizzs/edit_table_soal/1/1/29
2015-05-15 17:22:42 Debug: Here: /eval/quizzs/datatable/1/1/29, coming from: /quizzs/edit_table_soal/1/1/29
2015-05-15 17:22:59 Debug: Here: /eval/quizzs/edit_new/1/1/29, coming from: /quizzs/edit_table_soal/1/1/29
2015-05-15 17:23:00 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:23:00 Debug: Here: /eval/Questions, coming from: /quizzs/edit_table_soal/1/1/29
2015-05-15 17:23:05 Debug: Here: /eval/quizzs/edit_table_soal/1/favicon.ico, coming from: /quizzs/edit_table_soal/1/1/29
2015-05-15 17:23:11 Debug: Here: /eval/quizzs/edit_new/1/1/favicon.ico, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:23:11 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:23:11 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:23:29 Debug: Here: /eval/quizzs/edit_table_soal/1/1/29, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:23:29 Debug: Here: /eval/quizzs/edit_table_soal/1/favicon.ico, coming from: /quizzs/edit_table_soal/1/1/29
2015-05-15 17:24:08 Debug: Here: /eval/quizzs/edit_table_soal/1/1/29, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:24:09 Debug: Here: /eval/quizzs/edit_table_soal/1/favicon.ico, coming from: /quizzs/edit_table_soal/1/1/29
2015-05-15 17:24:15 Debug: Here: /eval/quizzs/edit_new/1/1/favicon.ico, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:24:15 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:24:15 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:24:15 Debug: Here: /eval/quizzs/edit_new/1/1/1/29, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:24:16 Debug: Here: /eval/quizzs/edit_new/1/1/favicon.ico, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:24:16 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:24:16 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:24:21 Debug: Here: /eval/quizzs/edit_table_soal/1/1/1/29, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:24:21 Debug: Here: /eval/quizzs/edit_table_soal/1/1/favicon.ico, coming from: /quizzs/edit_table_soal/1/1/1/29
2015-05-15 17:24:27 Debug: Here: /eval/quizzs/edit_new/1/1/1, coming from: /quizzs/edit_table_soal/1/1/1/29
2015-05-15 17:24:27 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:24:27 Debug: Here: /eval/Questions, coming from: /quizzs/edit_table_soal/1/1/1/29
2015-05-15 17:24:33 Debug: Here: /eval/quizzs/edit_table_soal/1/1/favicon.ico, coming from: /quizzs/edit_table_soal/1/1/1/29
2015-05-15 17:25:18 Debug: Here: /eval/quizzs/edit_table_soal/1/1/1/29, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:25:19 Debug: Here: /eval/quizzs/edit_table_soal/1/1/favicon.ico, coming from: /quizzs/edit_table_soal/1/1/1/29
2015-05-15 17:25:20 Debug: Here: /eval/quizzs/edit_new/1/1/1/29, coming from: /quizzs/edit_table_soal/1/1/1/29
2015-05-15 17:25:20 Debug: Here: /eval/quizzs/edit_new/1/1/favicon.ico, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:25:20 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:25:21 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:26:02 Debug: Here: /eval/, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:26:27 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:26:27 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:26:38 Debug: Here: /eval/quizzs/edit_new/1/1/1/29, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:26:38 Debug: Here: /eval/quizzs/edit_new/1/1/favicon.ico, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:26:38 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:26:38 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:27:28 Debug: Here: /eval/quizzs/edit_new/1/1/1/29, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:27:29 Debug: Here: /eval/quizzs/edit_new/1/1/favicon.ico, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:27:29 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:27:29 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:27:49 Debug: Here: /eval/quizzs/edit_new/1/1/1/29, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:27:49 Debug: Here: /eval/quizzs/edit_new/1/1/favicon.ico, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:27:49 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:27:50 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:28:32 Debug: Here: /eval/quizzs/edit_new/1/1/1/29, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:28:33 Debug: Here: /eval/quizzs/edit_new/1/1/favicon.ico, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:28:33 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:28:33 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:29:20 Debug: Here: /eval/quizzs/edit_new/1/1/1/29, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:29:21 Debug: Here: /eval/quizzs/edit_new/1/1/favicon.ico, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:29:21 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:29:22 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:29:43 Debug: Here: /eval/quizzs/edit_table_soal/1/1/1/29, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:29:44 Debug: Here: /eval/quizzs/edit_table_soal/1/1/favicon.ico, coming from: /quizzs/edit_table_soal/1/1/1/29
2015-05-15 17:29:47 Debug: Here: /eval/quizzs/edit_new/1/1/1/29, coming from: /quizzs/edit_table_soal/1/1/1/29
2015-05-15 17:29:48 Debug: Here: /eval/quizzs/edit_new/1/1/favicon.ico, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:29:48 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 122
2015-05-15 17:29:48 Debug: Here: /eval/Questions, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:30:41 Debug: Here: /eval/, coming from: /quizzs/edit_new/1/1/1/29
2015-05-15 17:30:47 Debug: Here: /eval/quizzs/viewnew/3/1/1, coming from: /
2015-05-15 17:30:48 Debug: Here: /eval/quizzs/viewnew/3/favicon.ico, coming from: /quizzs/viewnew/3/1/1
2015-05-15 17:30:50 Debug: Here: /eval/, coming from: /quizzs/viewnew/3/1/1
2015-05-15 17:30:58 Debug: Here: /eval/quizzs/viewnew/2/1/1, coming from: /
2015-05-15 17:30:59 Debug: Here: /eval/quizzs/viewnew/2/favicon.ico, coming from: /quizzs/viewnew/2/1/1
2015-05-15 17:31:13 Debug: Here: /eval/, coming from: /quizzs/viewnew/2/1/1
2015-05-15 17:31:20 Debug: Here: /eval/quizzs/viewnew/3/1/1, coming from: /
2015-05-15 17:31:20 Debug: Here: /eval/quizzs/viewnew/3/favicon.ico, coming from: /quizzs/viewnew/3/1/1
2015-05-15 17:40:11 Debug: Here: /eval/, coming from: /quizzs/viewnew/3/1/1
2015-05-15 17:40:16 Debug: Here: /eval/quizzs/banksoal/1/1, coming from: /
2015-05-15 17:40:17 Debug: Here: /eval/quizzs/banksoal/favicon.ico, coming from: /quizzs/banksoal/1/1
2015-05-15 17:40:20 Debug: Here: /eval/questions/edit/258, coming from: /quizzs/banksoal/1/1
2015-05-15 17:40:32 Debug: Here: /eval/, coming from: /questions/edit/258
2015-05-15 17:40:47 Debug: Here: /eval/quizzs/banksoal/1/1, coming from: /
2015-05-15 17:40:47 Debug: Here: /eval/quizzs/banksoal/favicon.ico, coming from: /quizzs/banksoal/1/1
2015-05-15 17:40:50 Debug: Here: /eval/questions/add_newsoal/1/1, coming from: /quizzs/banksoal/1/1
2015-05-15 17:40:50 Debug: Here: /eval/questions/add_newsoal/favicon.ico, coming from: /questions/add_newsoal/1/1
2015-05-15 17:41:19 Debug: Here: /eval/questions/add_newsoal/1/1, coming from: /quizzs/banksoal/1/1
2015-05-15 17:41:20 Debug: Here: /eval/questions/add_newsoal/favicon.ico, coming from: /questions/add_newsoal/1/1
2015-05-15 17:41:26 Debug: Here: /eval/questions/add_newsoal/1/1, coming from: /quizzs/banksoal/1/1
2015-05-15 17:41:26 Debug: Here: /eval/questions/add_newsoal/favicon.ico, coming from: /questions/add_newsoal/1/1
2015-05-15 17:41:33 Debug: Here: /eval/, coming from: /questions/add_newsoal/1/1
2015-05-15 17:41:39 Debug: Here: /eval/quizzs/banksoal/1/1, coming from: /
2015-05-15 17:41:40 Debug: Here: /eval/quizzs/banksoal/favicon.ico, coming from: /quizzs/banksoal/1/1
2015-05-15 17:41:41 Debug: Here: /eval/questions/edit/258, coming from: /quizzs/banksoal/1/1
2015-05-15 17:41:45 Debug: Here: /eval/, coming from: /questions/edit/258
2015-05-15 17:42:03 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:42:04 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:45:45 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:45:46 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:45:47 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:46:58 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:46:59 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:47:00 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:47:57 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:47:58 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:49:50 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:49:51 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:49:52 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:50:03 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:50:04 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:50:40 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:50:41 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:50:48 Debug: Here: /eval/, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:50:55 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:50:55 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:51:00 Debug: Here: /eval/quizzs/edit_new/1/1/1/0, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:51:00 Debug: Redirecting to: /eval/Questions, initiated in /Applications/MAMP/htdocs/eval/cake/libs/object.php on line 124
2015-05-15 17:51:00 Debug: Here: /eval/Questions, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:51:03 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:53:44 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:53:45 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:54:06 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:54:07 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:54:34 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:54:35 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:55:07 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
2015-05-15 17:55:08 Debug: Here: /eval/quizzs/viewnew/1/favicon.ico, coming from: /quizzs/viewnew/1/1/1
2015-05-15 17:57:01 Debug: Here: /eval/quizzs/viewnew/1/1/1, coming from: /
